,promotion_last_5years,Work_accident,satisfaction_level,average_montly_hours,last_evaluation,number_project,department,department_id,time_spend_company,left
13740,0,0,0.91,239,0.77,4,technical,9,2,0
13741,0,0,0.79,145,0.55,4,technical,9,3,0
13742,0,0,0.74,157,0.95,3,technical,9,4,0
13743,0,0,0.73,166,0.72,3,technical,9,3,0
13744,0,0,0.55,137,0.98,4,technical,9,2,0
13745,0,1,0.79,208,0.97,5,technical,9,4,0
13746,0,0,0.24,252,0.61,5,technical,9,4,0
13747,0,1,0.32,138,0.41,3,technical,9,3,0
13748,0,1,0.5,208,0.78,4,technical,9,3,0
13749,0,0,0.68,256,0.88,5,technical,9,2,0
13750,0,0,0.94,233,0.77,5,technical,9,4,0
13751,0,0,0.69,264,0.97,4,technical,9,3,0
13752,0,1,0.44,132,0.53,3,technical,9,3,0
13753,0,0,0.85,182,0.55,5,technical,9,3,0
13754,0,0,0.18,264,0.86,6,technical,9,3,0
13755,0,0,0.91,253,0.74,6,technical,9,2,0
13756,0,0,0.81,193,0.83,3,technical,9,3,0
13757,0,1,0.82,143,0.59,5,technical,9,2,0
13758,0,0,0.48,180,0.79,3,technical,9,2,0
13759,0,1,0.92,220,0.84,3,technical,9,3,0
13760,0,0,0.94,150,0.88,5,technical,9,4,0
13761,0,0,0.42,181,0.53,3,technical,9,5,0
13762,0,0,0.69,286,0.64,3,technical,9,3,0
13763,0,0,0.61,111,0.66,2,technical,9,3,0
13764,0,0,0.31,139,0.62,2,technical,9,3,0
13765,0,0,0.69,137,0.63,3,technical,9,3,0
13766,0,0,0.71,239,0.65,4,technical,9,3,0
13767,0,0,0.64,239,0.56,3,technical,9,3,0
13768,0,1,0.62,148,0.58,3,technical,9,2,0
13769,0,1,0.81,231,0.5,4,technical,9,3,0
13770,0,0,0.84,179,0.54,4,technical,9,2,0
13771,0,0,1.0,181,0.67,3,technical,9,2,0
13772,0,1,0.72,184,0.73,5,technical,9,4,0
13773,0,0,0.57,207,0.67,3,technical,9,2,0
13774,0,0,0.73,152,0.99,4,technical,9,4,0
13775,0,0,0.91,133,0.59,4,technical,9,4,0
13776,0,0,0.85,157,0.74,3,technical,9,3,0
13777,0,0,0.87,258,0.75,3,technical,9,3,0
13778,0,1,0.9,222,0.79,3,technical,9,6,0
13779,0,0,0.69,239,0.94,4,technical,9,3,0
13780,0,1,0.91,223,0.55,3,technical,9,4,0
13781,0,0,0.6,271,0.68,4,technical,9,4,0
13782,0,0,0.82,210,0.51,3,technical,9,2,0
13783,0,0,0.67,241,0.56,4,technical,9,3,0
13784,0,0,0.55,209,0.61,3,technical,9,3,0
13785,0,0,0.73,186,0.62,5,technical,9,4,0
13786,0,0,0.59,273,0.68,4,technical,9,2,0
13787,0,1,0.4,172,0.65,6,technical,9,2,0
13788,0,0,0.56,209,0.99,3,technical,9,2,0
13789,0,1,0.87,175,0.57,4,technical,9,2,0
13790,0,0,0.5,239,0.53,5,technical,9,3,0
13791,0,0,0.16,196,0.78,4,technical,9,5,0
13792,0,0,0.77,233,0.71,5,technical,9,2,0
13793,0,0,0.67,152,0.52,2,technical,9,5,0
13794,0,0,0.6,272,0.86,6,technical,9,4,0
13795,0,0,0.85,174,0.52,4,technical,9,2,0
13796,0,0,0.62,135,0.86,4,technical,9,3,0
13797,0,0,0.38,117,0.67,2,technical,9,3,0
13798,0,1,0.55,180,0.49,2,technical,9,5,0
13799,0,0,0.83,146,0.84,4,technical,9,3,0
13800,0,0,0.62,249,0.65,3,technical,9,3,0
13801,0,1,0.6,136,0.54,3,technical,9,3,0
13802,0,1,0.62,198,0.5,4,technical,9,3,0
13803,0,0,0.23,201,0.88,5,technical,9,3,0
13804,0,1,0.13,132,0.74,6,technical,9,4,0
13805,0,0,0.96,142,0.63,4,technical,9,4,0
13806,0,0,0.36,166,0.61,4,technical,9,4,0
13807,0,1,0.8,187,0.99,5,technical,9,3,0
13808,0,0,0.68,134,0.65,4,technical,9,3,0
13809,0,0,0.69,257,0.76,4,technical,9,4,0
13810,0,0,0.67,207,0.96,4,technical,9,3,0
13811,0,0,0.12,218,0.84,4,technical,9,6,0
13812,0,0,0.42,240,0.41,5,technical,9,2,0
13813,0,0,0.69,153,0.76,3,technical,9,3,0
13814,0,0,0.63,144,0.96,3,technical,9,2,0
13815,0,1,0.66,159,0.62,2,technical,9,3,0
13816,0,0,0.5,237,0.5,3,technical,9,2,0
13817,0,1,0.67,148,0.82,5,technical,9,2,0
13818,0,0,0.59,205,0.62,4,technical,9,3,0
13819,0,1,0.75,264,0.78,2,technical,9,3,0
13820,0,0,0.88,189,0.89,5,technical,9,2,0
13821,0,0,0.27,264,0.75,5,technical,9,3,0
13822,0,0,0.49,225,0.52,3,technical,9,2,0
13823,0,0,0.59,199,0.5,3,technical,9,2,0
13824,0,0,0.8,222,0.54,3,technical,9,4,0
13825,0,0,0.7,238,0.47,2,technical,9,3,0
13826,0,0,0.61,191,0.62,3,technical,9,3,0
13827,0,0,0.78,178,0.87,4,technical,9,3,0
13828,0,0,0.97,208,0.77,4,technical,9,2,0
13829,0,0,0.51,256,0.76,3,technical,9,2,0
13830,0,0,0.56,243,0.71,5,technical,9,3,0
13831,0,0,0.87,233,0.55,3,technical,9,3,0
13832,0,0,0.64,200,0.78,5,technical,9,3,0
13833,0,1,0.6,226,0.85,2,technical,9,2,0
13834,0,0,0.9,150,0.76,2,technical,9,2,0
13835,0,0,0.54,141,0.62,2,technical,9,2,0
13836,0,0,0.7,204,0.75,4,technical,9,3,0
13837,0,0,0.9,273,0.81,6,technical,9,5,0
13838,0,0,0.8,177,1.0,3,technical,9,2,0
13839,0,0,0.64,166,0.52,3,technical,9,3,0
13840,0,0,0.8,256,0.77,5,technical,9,2,0
13841,0,0,0.53,243,0.7,4,technical,9,3,0
13842,0,0,0.97,163,0.63,5,technical,9,3,0
13843,0,0,0.64,167,0.99,3,technical,9,2,0
13844,0,0,0.92,190,0.59,4,technical,9,5,0
13845,0,1,0.6,145,0.57,5,technical,9,3,0
13846,0,0,1.0,265,0.6,4,technical,9,4,0
13847,0,0,0.69,272,0.63,4,technical,9,2,0
13848,0,0,0.53,140,0.45,5,technical,9,5,0
13849,0,0,0.63,236,0.58,4,technical,9,2,0
13850,0,1,0.57,255,0.89,4,technical,9,3,0
13851,0,0,0.17,144,0.6,5,technical,9,6,0
13852,0,0,0.57,251,0.58,3,technical,9,3,0
13853,0,0,0.7,161,0.85,3,technical,9,2,0
13854,0,0,0.64,232,0.69,4,technical,9,3,0
13855,0,0,0.6,164,0.97,3,technical,9,2,0
13856,0,0,0.58,178,0.55,3,technical,9,5,0
13857,0,0,0.52,170,0.49,5,technical,9,3,0
13858,0,0,0.74,241,0.79,5,technical,9,3,0
13859,0,0,0.64,222,0.99,4,technical,9,2,0
13860,0,0,0.93,233,0.59,3,technical,9,3,0
13861,0,0,0.76,243,0.49,5,technical,9,3,0
13862,0,0,0.5,175,0.54,4,technical,9,2,0
13863,0,0,0.79,266,0.55,4,technical,9,3,0
13864,0,0,0.97,201,0.95,5,technical,9,2,0
13865,0,0,0.6,259,0.49,5,technical,9,4,0
13866,0,0,0.92,161,0.98,4,technical,9,3,0
13867,0,0,0.78,188,0.99,2,technical,9,2,0
13868,0,0,0.56,205,0.57,3,technical,9,3,0
13869,0,0,0.65,148,0.6,3,technical,9,2,0
13870,0,1,0.98,134,0.64,4,technical,9,3,0
13871,0,0,0.76,192,0.73,3,technical,9,2,0
13872,0,0,0.72,224,0.88,3,technical,9,3,0
13873,0,0,0.96,260,0.91,3,technical,9,5,0
13874,0,1,0.62,178,0.78,3,technical,9,3,0
13875,0,1,0.25,166,0.98,4,technical,9,5,0
13876,0,0,0.82,180,0.56,5,technical,9,3,0
13877,0,0,0.59,189,0.9,3,technical,9,2,0
13878,0,0,0.94,154,0.73,3,technical,9,3,0
13879,0,0,0.72,236,0.88,3,technical,9,3,0
13880,0,0,0.53,198,0.78,5,technical,9,3,0
13881,0,0,0.66,183,0.99,3,technical,9,2,0
13882,0,0,0.96,269,0.6,5,technical,9,2,0
13883,0,0,0.95,132,0.89,5,technical,9,4,0
13884,0,0,0.83,225,0.58,4,technical,9,3,0
13885,0,0,0.95,135,0.87,4,technical,9,3,0
13886,0,0,0.8,217,0.75,4,technical,9,2,0
13887,0,0,0.77,192,0.85,5,technical,9,2,0
13888,0,0,0.57,172,0.7,3,technical,9,3,0
13889,0,0,0.92,183,0.55,4,technical,9,3,0
13890,0,0,1.0,186,0.71,5,technical,9,2,0
13891,0,0,0.85,163,0.67,4,technical,9,3,0
13892,0,0,0.57,262,0.8,4,technical,9,3,0
13893,0,0,0.66,202,0.68,3,technical,9,3,0
13894,0,0,0.85,248,0.8,4,technical,9,3,0
13895,0,0,0.99,214,0.5,5,technical,9,2,0
13896,0,0,0.4,232,0.41,3,technical,9,3,0
13897,0,0,0.96,158,0.53,3,technical,9,4,0
13898,0,0,0.86,137,0.92,5,technical,9,3,0
13899,0,0,0.97,222,0.86,5,technical,9,3,0
13900,0,0,0.88,224,0.68,5,technical,9,2,0
13901,0,1,0.66,182,0.69,3,technical,9,3,0
13902,0,0,0.21,189,0.55,4,technical,9,2,0
13903,0,1,0.78,169,0.64,3,technical,9,2,0
13904,0,0,0.21,287,0.96,4,technical,9,5,0
13905,0,0,0.64,150,0.94,3,technical,9,2,0
13906,0,0,0.68,146,0.95,4,technical,9,2,0
13907,0,0,0.99,162,0.87,4,technical,9,4,0
13908,0,0,0.85,158,0.55,4,technical,9,5,0
13909,0,0,0.86,185,0.51,3,technical,9,2,0
13910,0,0,0.89,214,0.98,3,technical,9,3,0
13911,0,0,0.42,139,0.38,2,technical,9,4,0
13912,0,0,0.29,205,0.4,6,technical,9,3,0
13913,0,0,0.91,224,0.48,3,technical,9,3,0
13914,0,0,0.61,201,0.89,3,technical,9,2,0
13915,0,0,0.95,283,0.43,6,technical,9,2,0
13916,0,0,0.94,169,0.53,5,technical,9,3,0
13917,0,1,0.49,227,0.8,3,technical,9,4,0
13918,0,0,0.59,147,0.57,3,technical,9,4,0
13919,0,0,0.51,227,0.91,3,technical,9,2,0
13920,0,0,0.66,166,0.66,4,technical,9,3,0
13921,0,0,0.76,168,0.94,4,technical,9,6,0
13922,0,0,0.12,229,0.59,3,technical,9,6,0
13923,0,0,0.84,134,0.65,3,technical,9,3,0
13924,0,0,0.94,196,0.81,3,technical,9,3,0
13925,0,0,0.63,181,0.84,4,technical,9,3,0
13926,0,0,0.59,207,0.69,4,technical,9,2,0
13927,0,0,0.69,141,0.61,2,technical,9,3,0
13928,0,0,0.63,189,0.81,5,technical,9,3,0
13929,0,0,0.63,183,0.52,3,technical,9,2,0
13930,0,0,0.64,146,0.5,3,technical,9,3,0
13931,0,0,0.54,245,0.53,4,technical,9,2,0
13932,0,0,0.58,131,0.45,3,technical,9,2,0
13933,0,0,0.57,108,0.37,3,technical,9,4,0
13934,0,0,0.65,206,0.64,5,technical,9,3,0
13935,0,1,0.6,146,0.4,3,technical,9,4,0
13936,0,0,0.59,171,0.45,2,technical,9,2,0
13937,0,1,0.77,173,0.5,4,technical,9,2,0
13938,0,0,0.55,240,0.49,5,technical,9,3,0
13939,0,0,0.5,199,0.6,4,technical,9,2,0
13940,0,1,0.43,237,0.77,3,technical,9,3,0
13941,0,0,0.84,179,0.68,4,technical,9,3,0
13942,0,0,0.66,145,0.38,4,technical,9,5,0
13943,0,0,0.49,168,0.65,3,technical,9,4,0
13944,0,1,0.58,191,0.63,5,technical,9,3,0
13945,0,0,0.6,192,0.98,4,technical,9,3,0
13946,0,0,0.72,230,0.95,4,technical,9,3,0
13947,0,0,1.0,261,0.6,4,technical,9,3,0
13948,0,1,0.55,173,0.88,3,technical,9,3,0
13949,0,1,0.3,109,0.98,2,technical,9,4,0
13950,0,0,0.89,247,0.59,3,technical,9,4,0
13951,0,0,0.84,163,0.84,5,technical,9,3,0
13952,0,0,0.67,149,0.64,4,technical,9,4,0
13953,0,0,0.15,218,0.48,6,technical,9,6,0
13954,0,0,0.59,194,0.75,4,technical,9,2,0
13955,0,0,0.5,157,0.59,4,technical,9,2,0
13956,0,0,0.96,168,0.85,3,technical,9,3,0
13957,0,1,0.85,198,0.88,3,technical,9,4,0
13958,0,0,0.59,172,0.93,5,technical,9,2,0
13959,0,0,0.68,203,0.85,4,technical,9,2,0
13960,0,0,0.85,165,0.96,5,technical,9,5,0
13961,0,0,0.87,199,0.93,4,technical,9,3,0
13962,0,0,0.94,203,0.84,5,technical,9,3,0
13963,0,1,0.82,243,0.97,4,technical,9,3,0
13964,0,0,0.78,135,0.78,3,technical,9,3,0
13965,0,1,0.47,100,0.55,4,technical,9,4,0
13966,0,1,0.5,150,0.48,2,technical,9,3,0
13967,0,0,0.75,252,0.82,4,technical,9,3,0
13968,0,0,0.36,98,0.39,3,technical,9,3,0
13969,0,0,0.91,262,0.61,3,technical,9,3,0
13970,0,0,0.87,257,0.68,3,technical,9,3,0
13971,0,1,0.76,162,0.79,3,technical,9,2,0
13972,0,0,0.67,190,0.8,4,technical,9,4,0
13973,0,0,0.58,147,0.6,4,technical,9,3,0
13974,0,1,0.9,167,0.52,4,technical,9,3,0
13975,0,1,0.49,259,0.75,4,technical,9,3,0
13976,0,1,0.7,150,0.74,4,technical,9,3,0
13977,0,0,0.44,152,0.58,4,technical,9,3,0
13978,0,0,0.5,245,0.87,5,technical,9,2,0
13979,0,0,0.63,227,0.74,5,technical,9,2,0
13980,0,0,0.87,261,0.77,4,technical,9,3,0
13981,0,1,0.82,162,0.53,4,technical,9,3,0
13982,0,0,0.97,193,0.89,4,technical,9,3,0
13983,0,0,0.9,144,0.81,4,technical,9,2,0
13984,0,0,0.41,151,0.5,6,technical,9,2,0
13985,0,0,0.58,225,0.94,4,technical,9,2,0
13986,0,0,0.23,213,0.96,4,technical,9,4,0
13987,0,0,0.85,138,0.79,4,technical,9,2,0
13988,0,0,0.79,168,0.57,3,technical,9,2,0
13989,0,1,0.64,274,0.79,4,technical,9,2,0
13990,0,0,0.74,155,0.87,3,technical,9,3,0
13991,0,0,0.6,211,0.5,3,technical,9,3,0
13992,0,1,0.69,137,0.82,4,technical,9,2,0
13993,0,0,0.56,269,0.96,2,technical,9,2,0
13994,0,0,0.5,142,0.67,2,technical,9,3,0
13995,0,0,0.84,267,0.5,5,technical,9,2,0
13996,0,0,0.93,134,0.48,5,technical,9,6,0
13997,0,0,0.12,287,0.5,5,technical,9,4,0
13998,0,0,0.52,134,0.58,4,technical,9,3,0
13999,0,0,0.6,185,0.54,3,technical,9,2,0
14000,0,0,0.71,181,1.0,3,technical,9,4,0
14001,0,0,0.98,153,0.81,3,technical,9,4,0
14002,0,0,0.52,221,1.0,4,technical,9,3,0
14003,0,0,0.12,236,0.95,3,technical,9,3,0
14004,0,0,0.57,176,0.95,4,technical,9,3,0
14005,0,0,0.48,253,0.5,6,technical,9,4,0
14006,0,0,0.2,105,0.59,5,technical,9,4,0
14007,0,0,0.93,159,0.84,3,technical,9,3,0
14008,0,0,0.55,257,0.92,4,technical,9,2,0
14009,0,0,0.73,202,0.64,3,technical,9,4,0
14010,0,0,0.57,241,0.56,3,technical,9,3,0
14011,0,0,0.63,267,0.8,3,technical,9,3,0
14012,0,0,0.23,175,0.88,4,technical,9,6,0
14013,0,1,0.93,257,0.53,3,technical,9,2,0
14014,0,0,0.78,240,0.86,4,technical,9,3,0
14015,0,1,0.75,181,0.73,5,technical,9,3,0
14016,0,1,0.92,236,0.89,4,technical,9,4,0
14017,0,0,0.57,214,0.98,3,technical,9,2,0
14018,0,0,0.81,274,0.52,4,technical,9,3,0
14019,0,0,0.73,222,0.6,4,technical,9,3,0
14020,0,0,0.2,235,0.75,3,technical,9,4,0
14021,0,0,0.58,200,0.61,4,technical,9,3,0
14022,0,0,0.94,261,0.76,4,technical,9,6,0
14023,0,0,0.18,165,0.54,4,technical,9,3,0
14024,0,0,0.18,165,0.62,3,technical,9,4,0
14025,0,0,0.7,255,0.74,5,technical,9,2,0
14026,0,0,0.93,185,0.92,5,technical,9,5,0
14027,0,1,0.5,229,0.76,4,technical,9,3,0
14028,0,0,0.54,153,0.71,3,technical,9,3,0
14029,0,0,0.74,238,0.63,4,technical,9,2,0
14030,0,0,0.66,199,0.67,3,technical,9,2,0
14031,0,0,0.63,133,0.96,4,technical,9,2,0
14032,0,0,0.47,181,0.53,4,technical,9,3,0
14033,0,1,0.2,282,0.5,6,technical,9,6,0
14034,0,0,0.69,190,0.72,2,technical,9,2,0
14035,0,0,0.93,211,0.49,3,technical,9,2,0
14036,0,0,0.51,194,0.91,4,technical,9,2,0
14037,0,0,0.76,214,0.76,4,technical,9,3,0
14038,0,0,0.69,216,0.89,3,technical,9,4,0
14039,0,0,0.58,222,0.6,4,technical,9,3,0
14040,0,0,0.98,144,0.77,4,technical,9,4,0
14041,0,0,0.58,287,0.54,3,technical,9,6,0
14042,0,0,0.57,224,0.97,4,technical,9,4,0
14043,0,0,0.84,157,0.79,4,technical,9,4,0
14044,0,0,0.15,216,0.67,5,technical,9,6,0
14045,0,0,0.88,181,0.72,5,technical,9,4,0
14046,0,1,0.89,226,1.0,4,technical,9,2,0
14047,0,0,0.96,238,0.93,3,technical,9,2,0
14048,0,0,0.83,226,0.72,2,technical,9,3,0
14049,0,0,0.6,229,0.7,5,technical,9,2,0
14050,0,0,0.48,129,0.63,5,technical,9,5,0
14051,0,0,0.82,249,0.58,4,technical,9,5,0
14052,0,0,0.99,188,0.54,3,technical,9,3,0
14053,0,1,0.8,147,0.52,3,technical,9,3,0
14054,0,0,0.94,273,0.92,3,technical,9,3,0
14055,0,1,0.94,237,0.81,4,technical,9,3,0
14056,0,0,0.77,273,0.79,3,technical,9,2,0
14057,0,0,0.48,190,0.54,3,technical,9,3,0
14058,0,0,0.62,226,0.68,3,technical,9,3,0
14059,0,0,0.61,216,0.9,4,technical,9,3,0
14060,0,1,0.27,205,0.6,6,technical,9,5,0
14061,0,0,0.64,269,0.38,2,technical,9,5,0
14062,0,1,0.53,254,0.82,3,technical,9,3,0
14063,0,0,0.15,180,0.66,4,technical,9,4,0
14064,0,0,0.68,274,0.72,4,technical,9,3,0
14065,0,1,0.68,263,0.74,4,technical,9,2,0
14066,0,0,0.9,237,0.49,3,technical,9,2,0
14067,0,0,0.59,126,0.67,6,technical,9,3,0
14068,0,0,0.76,168,0.71,6,technical,9,2,0
14069,0,1,0.23,151,0.63,5,technical,9,4,0
14070,0,0,0.8,239,0.85,4,technical,9,3,0
14071,0,0,0.62,174,0.49,4,technical,9,3,0
14072,0,0,0.28,277,0.46,5,technical,9,6,0
14073,0,0,0.81,133,0.97,3,technical,9,3,0
14074,0,0,0.64,150,0.91,4,technical,9,3,0
14075,0,1,0.76,244,0.6,5,technical,9,3,0
14076,0,0,0.69,225,0.68,4,technical,9,3,0
14077,0,1,0.65,268,0.68,3,technical,9,2,0
14078,0,0,0.7,221,0.75,3,technical,9,3,0
14079,0,0,0.52,164,0.59,3,technical,9,3,0
14080,0,0,0.66,136,0.54,2,technical,9,2,0
14081,0,0,0.7,266,0.77,4,technical,9,2,0
14082,0,0,0.69,220,0.89,2,technical,9,3,0
14083,0,0,0.72,248,0.57,2,technical,9,2,0
14084,0,0,0.21,183,0.65,3,technical,9,3,0
14085,0,0,0.91,169,0.9,3,technical,9,3,0
14086,0,1,0.72,132,0.71,3,technical,9,2,0
14087,0,0,0.96,197,0.72,3,technical,9,3,0
14088,0,0,1.0,152,0.89,4,technical,9,3,0
14089,0,0,0.63,126,0.51,3,technical,9,6,0
14090,0,0,0.24,106,0.74,6,technical,9,5,0
14091,0,0,0.57,192,0.58,3,technical,9,3,0
14092,0,0,0.92,156,0.63,5,technical,9,3,0
14093,0,1,0.76,278,0.54,5,technical,9,2,0
14094,0,0,0.61,243,1.0,5,technical,9,2,0
14095,0,0,0.68,227,0.74,3,technical,9,2,0
14096,0,0,0.7,251,0.5,3,technical,9,2,0
14097,0,0,0.77,209,0.87,4,technical,9,3,0
14098,0,0,0.95,254,0.51,3,technical,9,4,0
14099,0,1,0.5,249,0.64,3,technical,9,2,0
14100,0,1,0.99,131,0.53,4,technical,9,3,0
14101,0,0,0.94,142,0.51,5,technical,9,2,0
14102,0,0,0.83,239,0.66,3,technical,9,3,0
14103,0,1,0.64,225,0.81,3,technical,9,3,0
14104,0,0,0.16,170,0.73,6,technical,9,3,0
14105,0,0,0.83,254,0.71,3,technical,9,2,0
14106,0,0,0.57,265,0.65,4,technical,9,3,0
14107,0,0,0.18,208,0.96,5,technical,9,6,0
14108,0,1,0.67,159,0.71,4,technical,9,2,0
14109,0,0,0.74,170,0.95,5,technical,9,4,0
14110,0,1,0.78,156,0.66,4,technical,9,3,0
14111,0,0,0.85,235,0.66,3,technical,9,3,0
14112,0,0,0.38,190,0.6,4,technical,9,2,0
14113,0,0,0.63,238,0.93,4,technical,9,2,0
14114,0,0,0.66,137,0.72,4,technical,9,3,0
14115,0,1,0.19,171,0.79,5,technical,9,3,0
14116,0,0,0.63,249,0.59,4,technical,9,2,0
14117,0,0,0.32,205,0.74,6,technical,9,3,0
14118,0,0,0.73,149,0.55,3,technical,9,3,0
14119,0,0,0.75,139,0.89,4,technical,9,3,0
14120,0,0,0.7,168,0.66,4,technical,9,3,0
14121,0,0,0.24,262,0.87,4,technical,9,3,0
14122,0,0,0.32,211,0.74,3,technical,9,3,0
14123,0,1,0.77,141,0.51,4,technical,9,3,0
14124,0,0,0.62,153,0.63,5,technical,9,6,0
14125,0,0,0.91,212,0.53,4,technical,9,3,0
14126,0,0,0.8,159,0.51,3,technical,9,3,0
14127,0,0,0.93,181,0.52,3,technical,9,3,0
14128,0,1,0.57,100,0.99,3,technical,9,4,0
14129,0,1,0.51,218,0.58,2,technical,9,2,0
14130,0,0,0.98,178,0.54,4,technical,9,3,0
14131,0,0,0.85,219,0.83,4,technical,9,3,0
14132,0,0,0.73,239,0.56,5,technical,9,3,0
14133,0,0,0.97,255,0.9,3,technical,9,2,0
14134,0,0,0.52,163,0.61,4,technical,9,2,0
14135,0,0,0.31,173,0.38,3,technical,9,2,0
14136,0,0,0.33,115,0.58,3,technical,9,3,0
14137,0,0,0.97,159,0.58,4,technical,9,3,0
14138,0,0,0.95,133,0.58,5,technical,9,3,0
14139,0,0,0.84,186,0.54,5,technical,9,2,0
14140,0,1,0.5,166,0.95,3,technical,9,4,0
14141,0,0,0.91,264,0.94,4,technical,9,4,0
14142,0,0,0.78,176,0.65,3,technical,9,2,0
14143,0,0,0.73,166,0.76,2,technical,9,3,0
14144,0,0,0.51,169,0.59,4,technical,9,3,0
14145,0,0,0.65,257,0.82,4,technical,9,3,0
14146,0,0,0.25,265,0.87,3,technical,9,4,0
14147,0,0,0.5,167,0.63,5,technical,9,2,0
14148,0,0,0.53,134,0.58,4,technical,9,2,0
14149,0,0,0.57,176,0.76,2,technical,9,3,0
14150,0,0,0.77,274,0.91,5,technical,9,3,0
14151,0,1,0.8,253,0.85,5,technical,9,3,0
14152,0,0,0.52,183,0.57,3,technical,9,2,0
14153,0,0,0.83,223,0.8,5,technical,9,3,0
14154,0,0,0.34,149,0.49,4,technical,9,3,0
14155,0,1,0.24,184,0.58,3,technical,9,5,0
14156,0,0,0.66,139,0.87,4,technical,9,3,0
14157,0,0,0.55,249,0.95,4,technical,9,4,0
14158,0,0,0.91,168,0.66,3,technical,9,3,0
14159,0,0,0.59,145,0.51,2,technical,9,5,0
14160,0,0,0.74,221,0.54,5,technical,9,3,0
14161,0,0,0.43,123,0.51,2,technical,9,3,0
14162,0,0,0.85,153,0.99,6,technical,9,6,0
14163,0,0,0.46,183,0.54,3,technical,9,4,0
14164,0,0,0.48,271,0.56,4,technical,9,3,0
14165,0,1,0.96,167,1.0,4,technical,9,2,0
14166,0,1,0.79,245,0.72,5,technical,9,3,0
14167,0,0,0.5,234,0.8,3,technical,9,3,0
14168,0,0,0.8,135,0.76,4,technical,9,2,0
14169,0,0,0.8,238,0.7,3,technical,9,2,0
14170,0,0,0.82,193,0.82,5,technical,9,4,0
14171,0,0,0.68,227,0.61,4,technical,9,3,0
14172,0,0,0.6,181,0.72,3,technical,9,2,0
14173,0,0,0.93,190,0.44,5,technical,9,5,0
14174,0,0,0.58,107,0.49,2,technical,9,3,0
14175,0,1,0.61,161,0.96,4,technical,9,3,0
14176,0,0,0.74,243,0.71,4,technical,9,3,0
14177,0,0,0.88,157,0.91,3,technical,9,2,0
14178,0,0,0.94,147,0.8,6,technical,9,3,0
14179,0,0,0.44,121,0.46,3,technical,9,3,0
14180,0,0,0.73,274,0.52,3,technical,9,2,0
14181,0,0,0.54,160,0.74,4,technical,9,6,0
14182,0,0,0.75,208,0.49,4,technical,9,4,0
14183,0,0,0.88,248,1.0,3,technical,9,3,0
14184,0,1,0.75,160,0.92,3,technical,9,3,0
14185,0,0,0.53,251,0.58,4,technical,9,2,0
14186,0,0,0.96,243,0.96,5,technical,9,3,0
14187,0,0,0.92,111,0.88,4,technical,9,4,0
14188,0,0,0.56,178,0.59,3,technical,9,2,0
14189,0,0,0.51,230,0.88,5,technical,9,4,0
14190,0,1,0.22,172,0.85,6,technical,9,6,0
14191,0,1,0.83,268,0.92,3,technical,9,2,0
14192,0,0,0.85,208,0.48,2,technical,9,4,0
14193,0,0,0.85,188,0.92,3,technical,9,4,0
14194,0,0,0.85,247,0.9,5,technical,9,2,0
14195,0,0,0.73,205,0.82,4,technical,9,4,0
14196,0,0,0.69,156,0.67,4,technical,9,3,0
14197,0,0,0.92,220,0.89,3,technical,9,2,0
14198,0,0,0.96,185,0.82,5,technical,9,3,0
14199,0,0,0.94,157,0.87,4,technical,9,3,0
14200,0,0,0.66,192,0.51,3,technical,9,3,0
14201,0,0,0.5,201,0.8,6,technical,9,5,0
14202,0,1,0.56,163,0.89,3,technical,9,3,0
14203,0,0,0.57,167,0.46,3,technical,9,4,0
14204,0,1,0.7,202,0.65,5,technical,9,3,0
14205,0,0,0.84,245,0.62,5,technical,9,4,0
14206,0,0,0.33,243,0.59,3,technical,9,2,0
14207,0,0,0.64,204,0.94,3,technical,9,2,0
14208,0,0,0.93,239,0.54,4,technical,9,2,0
14209,0,1,1.0,229,0.58,4,technical,9,2,0
14210,0,0,0.91,213,0.49,3,technical,9,4,0
14211,0,0,0.14,275,0.83,6,technical,9,6,0
14212,0,0,0.98,168,0.76,5,technical,9,3,0
14213,0,0,0.13,203,0.58,4,technical,9,4,0
14214,0,0,0.68,185,0.63,5,technical,9,4,0
14215,0,0,0.88,261,0.57,4,technical,9,4,0
14216,0,0,0.91,235,0.83,4,technical,9,3,0
14217,0,0,0.65,199,0.63,4,technical,9,2,0
14218,0,1,0.68,166,0.5,4,technical,9,4,0
14219,0,0,0.58,272,0.63,4,technical,9,3,0
14220,0,0,0.68,158,0.62,3,technical,9,3,0
14221,0,0,0.59,264,0.76,3,technical,9,3,0
14222,0,0,0.56,274,0.57,5,technical,9,3,0
14223,0,1,0.74,169,0.44,5,technical,9,3,0
14224,0,0,0.5,148,0.91,4,technical,9,2,0
14225,0,0,0.85,162,0.65,4,technical,9,2,0
14226,0,1,0.8,229,0.74,5,technical,9,3,0
14227,0,0,0.82,195,0.85,5,technical,9,4,0
14228,0,0,0.48,212,0.81,3,technical,9,2,0
14229,0,0,0.54,206,0.9,3,technical,9,3,0
14230,0,0,0.43,151,0.92,5,technical,9,4,0
14231,0,0,0.51,222,0.79,5,technical,9,2,0
14232,0,0,0.81,219,0.96,4,technical,9,2,0
14233,0,0,0.72,257,0.39,3,technical,9,3,0
14234,0,1,0.89,258,0.99,4,technical,9,3,0
14235,0,1,0.61,185,0.74,5,technical,9,2,0
14236,0,0,0.57,248,0.7,3,technical,9,2,0
